Payment_ID,Transaction_ID,Fine_Amount,Payment_Amount,Payment_Status,Payment_Date,Due_Date,Payment_Method,Created_At
PAY233745,T133745,0,0.0,No Fine,,,,2025-12-31 22:50:50
PAY233746,T133746,60,0.0,Unpaid,,2026-03-20 14:29:20,,2026-02-18 14:31:20
PAY233747,T133747,0,0.0,No Fine,,,,2026-01-14 03:22:17
PAY233748,T133748,0,0.0,No Fine,,,,2026-01-13 14:29:02
PAY233749,T133749,0,0.0,No Fine,,,,2026-01-09 07:23:46
PAY233750,T133750,0,0.0,No Fine,,,,2026-02-19 19:03:11
PAY233751,T133751,0,0.0,No Fine,,,,2025-11-20 22:08:30
PAY233752,T133752,0,0.0,No Fine,,,,2025-11-09 14:07:48
PAY233753,T133753,0,0.0,No Fine,,,,2025-11-08 06:14:21
PAY233754,T133754,60,60.0,Paid,2026-02-28 09:20:37,2026-03-23 16:20:37,Cash,2026-02-28 09:20:37
PAY233755,T133755,0,0.0,No Fine,,,,2025-12-08 07:16:27
PAY233756,T133756,0,0.0,No Fine,,,,2025-11-23 13:28:30
PAY233757,T133757,0,0.0,No Fine,,,,2025-12-13 09:30:09
PAY233758,T133758,45,45.0,Paid,2026-02-20 16:22:58,2026-03-21 16:22:58,Online,2026-02-20 16:22:58
PAY233759,T133759,40,40.0,Paid,2025-11-19 16:57:56,2025-12-04 09:57:56,Cash,2025-11-19 16:57:56
PAY233760,T133760,75,75.0,Paid,2026-03-09 02:51:28,2026-03-24 06:51:28,Card,2026-03-09 02:51:28
PAY233761,T133761,0,0.0,No Fine,,,,2026-01-01 12:19:46
PAY233762,T133762,45,45.0,Paid,2025-11-27 05:26:24,2025-12-22 19:26:24,Online,2025-11-27 05:26:24
PAY233763,T133763,0,0.0,No Fine,,,,2025-12-06 13:15:03
PAY233764,T133764,0,0.0,No Fine,,,,2026-01-03 23:03:56
PAY233765,T133765,0,0.0,No Fine,,,,2025-11-29 12:09:55
PAY233766,T133766,0,0.0,No Fine,,,,2026-02-08 11:33:15
PAY233767,T133767,0,0.0,No Fine,,,,2026-01-14 02:21:59
PAY233768,T133768,0,0.0,No Fine,,,,2025-11-28 13:52:56
PAY233769,T133769,0,0.0,No Fine,,,,2025-11-01 20:49:10
PAY233770,T133770,0,0.0,No Fine,,,,2025-11-26 17:45:00
PAY233771,T133771,0,0.0,No Fine,,,,2025-11-18 01:10:55
PAY233772,T133772,0,0.0,No Fine,,,,2025-11-29 03:48:28
PAY233773,T133773,65,65.0,Paid,2025-12-15 00:47:46,2026-01-02 19:47:46,Card,2025-12-15 00:47:46
PAY233774,T133774,0,0.0,No Fine,,,,2025-11-10 17:40:10
PAY233775,T133775,0,0.0,No Fine,,,,2026-02-05 05:26:33
PAY233776,T133776,0,0.0,No Fine,,,,2025-11-04 20:34:42
PAY233777,T133777,55,55.0,Paid,2026-03-04 20:23:27,2026-03-13 05:23:27,Online,2026-03-04 20:23:27
PAY233778,T133778,0,0.0,No Fine,,,,2026-01-02 06:24:41
PAY233779,T133779,0,0.0,No Fine,,,,2026-01-13 01:04:16
PAY233780,T133780,0,0.0,No Fine,,,,2025-11-22 17:27:43
PAY233781,T133781,0,0.0,No Fine,,,,2025-12-09 15:10:45
PAY233782,T133782,70,0.0,Unpaid,,2026-02-06 08:57:18,,2026-01-07 08:59:18
PAY233783,T133783,45,0.0,Unpaid,,2026-01-12 20:24:34,,2025-12-13 20:26:34
PAY233784,T133784,0,0.0,No Fine,,,,2025-11-21 21:34:23
PAY233785,T133785,0,0.0,No Fine,,,,2026-01-25 19:25:52
PAY233786,T133786,0,0.0,No Fine,,,,2025-12-03 14:34:27
PAY233787,T133787,0,0.0,No Fine,,,,2025-12-15 21:56:26
PAY233788,T133788,0,0.0,No Fine,,,,2026-02-22 04:53:34
PAY233789,T133789,0,0.0,No Fine,,,,2026-01-02 12:14:02
PAY233790,T133790,0,0.0,No Fine,,,,2026-02-04 11:16:35
PAY233791,T133791,0,0.0,No Fine,,,,2025-11-01 19:06:58
PAY233792,T133792,0,0.0,No Fine,,,,2025-11-16 09:41:50
PAY233793,T133793,0,0.0,No Fine,,,,2026-01-23 19:25:01
PAY233794,T133794,0,0.0,No Fine,,,,2025-12-27 07:01:00
PAY233795,T133795,0,0.0,No Fine,,,,2025-12-23 04:26:42
PAY233796,T133796,55,55.0,Paid,2025-11-23 13:27:16,2025-12-10 11:27:16,Online,2025-11-23 13:27:16
PAY233797,T133797,0,0.0,No Fine,,,,2026-01-26 04:45:13
PAY233798,T133798,0,0.0,No Fine,,,,2025-12-05 20:49:48
PAY233799,T133799,0,0.0,No Fine,,,,2026-01-04 06:55:01
PAY233800,T133800,0,0.0,No Fine,,,,2025-11-29 09:29:29
PAY233801,T133801,65,43.13,Partial,2026-02-15 06:57:05,2026-03-12 05:57:05,Card,2026-02-15 06:57:05
PAY233802,T133802,0,0.0,No Fine,,,,2026-02-07 11:23:31
PAY233803,T133803,40,40.0,Paid,2025-12-03 19:40:36,2025-12-26 17:40:36,Card,2025-12-03 19:40:36
PAY233804,T133804,0,0.0,No Fine,,,,2026-02-14 11:31:37
PAY233805,T133805,0,0.0,No Fine,,,,2026-01-22 01:07:22
PAY233806,T133806,0,0.0,No Fine,,,,2025-11-03 17:44:57
PAY233807,T133807,0,0.0,No Fine,,,,2025-11-27 13:28:19
PAY233808,T133808,85,85.0,Paid,2026-01-13 04:05:59,2026-02-01 22:05:59,Online,2026-01-13 04:05:59
PAY233809,T133809,70,70.0,Paid,2025-12-15 01:25:38,2026-01-07 07:25:38,Card,2025-12-15 01:25:38
PAY233810,T133810,0,0.0,No Fine,,,,2026-01-06 03:53:39
PAY233811,T133811,0,0.0,No Fine,,,,2026-02-02 04:59:23
PAY233812,T133812,0,0.0,No Fine,,,,2026-02-03 21:46:22
PAY233813,T133813,55,55.0,Paid,2026-02-28 19:34:21,2026-03-13 17:34:21,Cash,2026-02-28 19:34:21
PAY233814,T133814,0,0.0,No Fine,,,,2025-11-13 10:00:36
PAY233815,T133815,45,45.0,Paid,2025-12-31 12:36:25,2026-01-19 03:36:25,Card,2025-12-31 12:36:25
PAY233816,T133816,75,0.0,Unpaid,,2026-02-15 14:51:08,,2026-01-16 14:53:08
PAY233817,T133817,0,0.0,No Fine,,,,2025-11-03 22:56:57
PAY233818,T133818,0,0.0,No Fine,,,,2025-12-07 23:42:04
PAY233819,T133819,0,0.0,No Fine,,,,2025-11-04 15:55:03
PAY233820,T133820,55,55.0,Paid,2026-02-24 16:50:04,2026-03-18 14:50:04,Card,2026-02-24 16:50:04
PAY233821,T133821,0,0.0,No Fine,,,,2025-12-11 19:32:41
PAY233822,T133822,65,65.0,Paid,2026-03-11 01:39:13,2026-03-27 04:39:13,Online,2026-03-11 01:39:13
PAY233823,T133823,0,0.0,No Fine,,,,2025-12-24 15:10:59
PAY233824,T133824,0,0.0,No Fine,,,,2026-01-31 01:21:54
PAY233825,T133825,0,0.0,No Fine,,,,2026-02-07 21:37:28
PAY233826,T133826,0,0.0,No Fine,,,,2026-02-22 14:45:29
PAY233827,T133827,0,0.0,No Fine,,,,2025-12-04 15:27:10
PAY233828,T133828,0,0.0,No Fine,,,,2026-01-30 15:05:56
PAY233829,T133829,55,0.0,Unpaid,,2026-01-11 22:55:48,,2025-12-12 22:57:48
PAY233830,T133830,55,55.0,Paid,2026-02-03 16:18:10,2026-03-05 12:18:10,Online,2026-02-03 16:18:10
PAY233831,T133831,0,0.0,No Fine,,,,2026-02-04 17:03:44
PAY233832,T133832,0,0.0,No Fine,,,,2025-12-23 18:55:16
PAY233833,T133833,0,0.0,No Fine,,,,2025-11-18 22:07:34
PAY233834,T133834,0,0.0,No Fine,,,,2025-11-10 20:47:05
PAY233835,T133835,65,0.0,Unpaid,,2026-03-02 09:42:05,,2026-01-31 09:44:05
PAY233836,T133836,0,0.0,No Fine,,,,2026-01-23 12:08:39
PAY233837,T133837,45,45.0,Paid,2025-12-28 11:02:24,2026-01-14 14:02:24,Online,2025-12-28 11:02:24
PAY233838,T133838,0,0.0,No Fine,,,,2025-11-22 02:56:55
PAY233839,T133839,0,0.0,No Fine,,,,2025-11-12 18:34:08
PAY233840,T133840,0,0.0,No Fine,,,,2025-11-05 09:42:58
PAY233841,T133841,0,0.0,No Fine,,,,2026-02-14 19:36:13
PAY233842,T133842,0,0.0,No Fine,,,,2026-01-07 08:03:11
PAY233843,T133843,0,0.0,No Fine,,,,2025-12-22 02:27:18
PAY233844,T133844,0,0.0,No Fine,,,,2025-11-22 23:49:10
PAY233845,T133845,0,0.0,No Fine,,,,2026-01-27 06:44:22
PAY233846,T133846,0,0.0,No Fine,,,,2026-01-20 15:08:18
PAY233847,T133847,0,0.0,No Fine,,,,2026-02-12 06:48:28
PAY233848,T133848,0,0.0,No Fine,,,,2026-01-19 00:54:25
PAY233849,T133849,0,0.0,No Fine,,,,2026-02-20 06:48:44
PAY233850,T133850,0,0.0,No Fine,,,,2025-11-25 00:28:32
PAY233851,T133851,0,0.0,No Fine,,,,2026-02-25 07:50:59
PAY233852,T133852,55,0.0,Unpaid,,2026-03-17 09:52:00,,2026-02-15 09:54:00
PAY233853,T133853,0,0.0,No Fine,,,,2025-12-30 17:07:24
PAY233854,T133854,0,0.0,No Fine,,,,2026-01-10 04:31:33
PAY233855,T133855,0,0.0,No Fine,,,,2026-02-25 01:49:09
PAY233856,T133856,0,0.0,No Fine,,,,2025-12-20 17:48:33
PAY233857,T133857,0,0.0,No Fine,,,,2026-01-05 18:13:13
PAY233858,T133858,0,0.0,No Fine,,,,2026-02-22 12:11:58
PAY233859,T133859,0,0.0,No Fine,,,,2026-02-03 19:21:27
PAY233860,T133860,0,0.0,No Fine,,,,2026-01-03 20:34:17
PAY233861,T133861,75,75.0,Paid,2025-12-05 20:28:03,2026-01-03 14:28:03,Online,2025-12-05 20:28:03
PAY233862,T133862,0,0.0,No Fine,,,,2026-02-24 08:01:19
PAY233863,T133863,0,0.0,No Fine,,,,2026-02-04 23:58:43
PAY233864,T133864,0,0.0,No Fine,,,,2026-01-31 09:03:16
PAY233865,T133865,0,0.0,No Fine,,,,2025-11-13 20:03:33
PAY233866,T133866,0,0.0,No Fine,,,,2026-01-03 04:44:09
PAY233867,T133867,0,0.0,No Fine,,,,2025-11-11 20:26:11
PAY233868,T133868,0,0.0,No Fine,,,,2025-11-23 16:02:43
PAY233869,T133869,0,0.0,No Fine,,,,2026-02-03 03:22:33
PAY233870,T133870,65,65.0,Paid,2025-12-17 23:08:25,2026-01-05 04:08:25,Card,2025-12-17 23:08:25
PAY233871,T133871,0,0.0,No Fine,,,,2026-02-02 11:33:08
PAY233872,T133872,0,0.0,No Fine,,,,2025-11-18 21:46:09
PAY233873,T133873,0,0.0,No Fine,,,,2026-01-26 19:41:02
PAY233874,T133874,0,0.0,No Fine,,,,2025-12-19 01:24:46
PAY233875,T133875,0,0.0,No Fine,,,,2025-11-02 05:39:35
PAY233876,T133876,0,0.0,No Fine,,,,2025-11-08 01:26:50
PAY233877,T133877,0,0.0,No Fine,,,,2026-01-21 10:42:54
PAY233878,T133878,60,60.0,Paid,2025-12-24 06:42:56,2026-01-15 02:42:56,Online,2025-12-24 06:42:56
PAY233879,T133879,75,75.0,Paid,2026-03-03 14:30:22,2026-03-13 15:30:22,Online,2026-03-03 14:30:22
PAY233880,T133880,0,0.0,No Fine,,,,2026-02-27 01:01:15
PAY233881,T133881,0,0.0,No Fine,,,,2025-12-14 18:51:57
PAY233882,T133882,0,0.0,No Fine,,,,2026-02-23 07:34:10
PAY233883,T133883,0,0.0,No Fine,,,,2026-01-10 17:46:28
PAY233884,T133884,0,0.0,No Fine,,,,2025-11-24 08:31:30
PAY233885,T133885,75,0.0,Unpaid,,2026-01-24 23:09:10,,2025-12-25 23:11:10
PAY233886,T133886,0,0.0,No Fine,,,,2026-02-20 19:58:25
PAY233887,T133887,0,0.0,No Fine,,,,2025-12-15 23:27:47
PAY233888,T133888,85,85.0,Paid,2026-03-14 08:28:20,2026-03-22 19:28:20,Cash,2026-03-14 08:28:20
PAY233889,T133889,70,0.0,Unpaid,,2026-03-29 16:39:12,,2026-02-27 16:41:12
PAY233890,T133890,0,0.0,No Fine,,,,2026-02-13 01:53:36
PAY233891,T133891,0,0.0,No Fine,,,,2026-01-26 16:38:13
PAY233892,T133892,0,0.0,No Fine,,,,2026-01-04 15:12:40
PAY233893,T133893,0,0.0,No Fine,,,,2025-12-17 06:01:56
PAY233894,T133894,45,45.0,Paid,2026-02-21 06:38:43,2026-03-01 03:38:43,Card,2026-02-21 06:38:43
PAY233895,T133895,65,0.0,Unpaid,,2025-12-27 07:42:57,,2025-11-27 07:44:57
PAY233896,T133896,0,0.0,No Fine,,,,2025-12-18 21:37:57
PAY233897,T133897,0,0.0,No Fine,,,,2025-11-23 04:25:34
PAY233898,T133898,0,0.0,No Fine,,,,2026-01-19 00:23:08
PAY233899,T133899,0,0.0,No Fine,,,,2025-12-10 10:34:32
PAY233900,T133900,0,0.0,No Fine,,,,2026-01-21 08:14:54
PAY233901,T133901,0,0.0,No Fine,,,,2026-02-05 08:07:00
PAY233902,T133902,0,0.0,No Fine,,,,2025-11-01 05:54:27
PAY233903,T133903,0,0.0,No Fine,,,,2025-12-31 00:32:46
PAY233904,T133904,60,60.0,Paid,2026-01-25 13:33:36,2026-02-12 14:33:36,Card,2026-01-25 13:33:36
PAY233905,T133905,55,0.0,Unpaid,,2025-12-03 08:30:53,,2025-11-03 08:32:53
PAY233906,T133906,0,0.0,No Fine,,,,2025-11-07 22:44:35
PAY233907,T133907,0,0.0,No Fine,,,,2025-12-21 10:18:42
PAY233908,T133908,0,0.0,No Fine,,,,2026-01-11 01:25:41
PAY233909,T133909,0,0.0,No Fine,,,,2025-12-27 10:12:26
PAY233910,T133910,0,0.0,No Fine,,,,2025-12-02 16:18:24
PAY233911,T133911,0,0.0,No Fine,,,,2026-01-25 03:49:57
PAY233912,T133912,0,0.0,No Fine,,,,2026-02-01 18:57:25
PAY233913,T133913,0,0.0,No Fine,,,,2026-02-04 15:50:09
PAY233914,T133914,0,0.0,No Fine,,,,2025-11-16 21:26:49
PAY233915,T133915,0,0.0,No Fine,,,,2026-02-21 07:24:32
PAY233916,T133916,0,0.0,No Fine,,,,2025-11-09 00:03:00
PAY233917,T133917,75,75.0,Paid,2026-03-04 15:25:50,2026-03-12 09:25:50,Online,2026-03-04 15:25:50
PAY233918,T133918,0,0.0,No Fine,,,,2025-11-15 00:01:01
PAY233919,T133919,0,0.0,No Fine,,,,2025-11-12 15:16:14
PAY233920,T133920,0,0.0,No Fine,,,,2026-01-25 15:36:55
PAY233921,T133921,0,0.0,No Fine,,,,2025-11-30 11:17:00
PAY233922,T133922,0,0.0,No Fine,,,,2025-11-29 23:56:24
PAY233923,T133923,45,45.0,Paid,2026-03-10 12:00:16,2026-03-26 02:00:16,Online,2026-03-10 12:00:16
PAY233924,T133924,0,0.0,No Fine,,,,2025-12-31 11:28:19
PAY233925,T133925,45,0.0,Unpaid,,2026-01-29 05:34:29,,2025-12-30 05:36:29
PAY233926,T133926,0,0.0,No Fine,,,,2025-12-23 07:44:51
PAY233927,T133927,0,0.0,No Fine,,,,2025-12-14 20:38:15
PAY233928,T133928,0,0.0,No Fine,,,,2026-02-16 17:14:15
PAY233929,T133929,0,0.0,No Fine,,,,2026-02-04 06:59:03
PAY233930,T133930,0,0.0,No Fine,,,,2026-02-05 21:12:04
PAY233931,T133931,0,0.0,No Fine,,,,2025-12-09 13:21:10
PAY233932,T133932,0,0.0,No Fine,,,,2025-11-09 01:22:04
PAY233933,T133933,0,0.0,No Fine,,,,2026-01-06 00:13:23
PAY233934,T133934,0,0.0,No Fine,,,,2026-01-03 14:50:12
PAY233935,T133935,85,0.0,Unpaid,,2026-03-14 20:31:11,,2026-02-12 20:33:11
PAY233936,T133936,0,0.0,No Fine,,,,2025-12-03 01:41:49
PAY233937,T133937,0,0.0,No Fine,,,,2025-11-05 04:26:16
PAY233938,T133938,65,65.0,Paid,2026-01-18 04:39:45,2026-02-16 00:39:45,Cash,2026-01-18 04:39:45
PAY233939,T133939,0,0.0,No Fine,,,,2026-01-16 20:27:22
PAY233940,T133940,0,0.0,No Fine,,,,2026-02-19 13:48:11
PAY233941,T133941,0,0.0,No Fine,,,,2025-12-21 10:08:39
PAY233942,T133942,0,0.0,No Fine,,,,2026-01-03 22:00:49
PAY233943,T133943,0,0.0,No Fine,,,,2026-01-20 15:49:10
PAY233944,T133944,0,0.0,No Fine,,,,2026-02-05 05:24:04
PAY233945,T133945,65,65.0,Paid,2026-01-09 03:36:05,2026-01-17 12:36:05,Cash,2026-01-09 03:36:05
PAY233946,T133946,45,45.0,Paid,2026-03-07 11:07:32,2026-03-30 02:07:32,Online,2026-03-07 11:07:32
PAY233947,T133947,0,0.0,No Fine,,,,2026-01-31 01:30:35
PAY233948,T133948,0,0.0,No Fine,,,,2025-11-19 15:15:13
PAY233949,T133949,70,70.0,Paid,2025-11-30 08:14:21,2025-12-17 19:14:21,Online,2025-11-30 08:14:21
PAY233950,T133950,0,0.0,No Fine,,,,2026-01-14 10:55:15
PAY233951,T133951,0,0.0,No Fine,,,,2025-11-19 06:17:12
PAY233952,T133952,55,55.0,Paid,2025-12-17 12:39:35,2026-01-01 21:39:35,Card,2025-12-17 12:39:35
PAY233953,T133953,0,0.0,No Fine,,,,2025-11-12 08:43:13
PAY233954,T133954,0,0.0,No Fine,,,,2025-12-08 10:04:50
PAY233955,T133955,0,0.0,No Fine,,,,2026-01-13 07:57:00
PAY233956,T133956,0,0.0,No Fine,,,,2025-12-25 22:15:18
PAY233957,T133957,55,55.0,Paid,2026-02-27 23:33:34,2026-03-17 02:33:34,Online,2026-02-27 23:33:34
PAY233958,T133958,0,0.0,No Fine,,,,2026-02-04 01:38:29
PAY233959,T133959,0,0.0,No Fine,,,,2026-01-14 12:04:35
PAY233960,T133960,0,0.0,No Fine,,,,2025-11-26 23:34:47
PAY233961,T133961,0,0.0,No Fine,,,,2025-12-29 06:12:29
PAY233962,T133962,0,0.0,No Fine,,,,2026-01-26 00:39:34
PAY233963,T133963,0,0.0,No Fine,,,,2026-02-03 01:18:10
PAY233964,T133964,0,0.0,No Fine,,,,2026-01-21 07:21:07
PAY233965,T133965,0,0.0,No Fine,,,,2025-12-03 13:25:11
PAY233966,T133966,0,0.0,No Fine,,,,2026-02-03 00:44:33
PAY233967,T133967,0,0.0,No Fine,,,,2025-11-09 02:13:18
PAY233968,T133968,55,55.0,Paid,2025-12-27 07:10:07,2026-01-18 17:10:07,Card,2025-12-27 07:10:07
PAY233969,T133969,0,0.0,No Fine,,,,2026-01-03 09:11:57
PAY233970,T133970,0,0.0,No Fine,,,,2026-02-14 13:27:42
PAY233971,T133971,0,0.0,No Fine,,,,2025-11-22 18:52:06
PAY233972,T133972,45,45.0,Paid,2026-02-06 17:57:57,2026-02-14 21:57:57,Online,2026-02-06 17:57:57
PAY233973,T133973,0,0.0,No Fine,,,,2025-12-13 03:43:49
PAY233974,T133974,45,0.0,Unpaid,,2026-01-28 12:20:46,,2025-12-29 12:22:46
PAY233975,T133975,0,0.0,No Fine,,,,2025-12-04 01:02:46
PAY233976,T133976,0,0.0,No Fine,,,,2026-02-13 16:25:36
PAY233977,T133977,0,0.0,No Fine,,,,2025-11-04 13:16:28
PAY233978,T133978,0,0.0,No Fine,,,,2026-01-06 01:10:20
PAY233979,T133979,0,0.0,No Fine,,,,2025-12-09 05:27:41
PAY233980,T133980,0,0.0,No Fine,,,,2025-12-24 14:34:00
PAY233981,T133981,85,85.0,Paid,2026-01-25 00:43:15,2026-02-04 14:43:15,Online,2026-01-25 00:43:15
PAY233982,T133982,0,0.0,No Fine,,,,2025-12-22 22:48:24
PAY233983,T133983,0,0.0,No Fine,,,,2025-12-30 17:34:30
PAY233984,T133984,0,0.0,No Fine,,,,2025-12-06 13:15:22
PAY233985,T133985,0,0.0,No Fine,,,,2026-01-19 03:39:38
PAY233986,T133986,55,55.0,Paid,2025-11-14 09:00:37,2025-12-11 17:00:37,Cash,2025-11-14 09:00:37
PAY233987,T133987,0,0.0,No Fine,,,,2025-12-05 05:42:32
PAY233988,T133988,0,0.0,No Fine,,,,2025-11-24 14:13:19
PAY233989,T133989,0,0.0,No Fine,,,,2025-11-10 03:26:08
PAY233990,T133990,0,0.0,No Fine,,,,2026-02-03 12:52:11
PAY233991,T133991,0,0.0,No Fine,,,,2025-11-19 17:21:30
PAY233992,T133992,0,0.0,No Fine,,,,2025-12-02 22:07:23
PAY233993,T133993,0,0.0,No Fine,,,,2025-12-05 12:52:17
PAY233994,T133994,0,0.0,No Fine,,,,2025-11-07 17:52:25
PAY233995,T133995,0,0.0,No Fine,,,,2025-11-14 17:44:46
PAY233996,T133996,70,70.0,Paid,2026-01-15 08:59:39,2026-01-24 12:59:39,Online,2026-01-15 08:59:39
PAY233997,T133997,75,75.0,Paid,2026-01-14 16:43:09,2026-02-01 09:43:09,Card,2026-01-14 16:43:09
PAY233998,T133998,45,45.0,Paid,2026-01-14 05:44:44,2026-01-28 15:44:44,Card,2026-01-14 05:44:44
PAY233999,T133999,0,0.0,No Fine,,,,2025-11-05 04:39:56
PAY234000,T134000,0,0.0,No Fine,,,,2026-01-13 02:34:52
PAY234001,T134001,45,45.0,Paid,2026-02-22 08:32:55,2026-03-03 16:32:55,Online,2026-02-22 08:32:55
PAY234002,T134002,0,0.0,No Fine,,,,2025-12-30 18:31:15
PAY234003,T134003,0,0.0,No Fine,,,,2026-01-05 16:02:22
PAY234004,T134004,0,0.0,No Fine,,,,2025-11-29 11:45:18
PAY234005,T134005,65,65.0,Paid,2026-02-08 07:12:26,2026-02-24 00:12:26,Online,2026-02-08 07:12:26
PAY234006,T134006,0,0.0,No Fine,,,,2025-11-11 13:07:35
PAY234007,T134007,0,0.0,No Fine,,,,2026-01-14 18:25:30
PAY234008,T134008,75,75.0,Paid,2026-02-19 11:22:47,2026-03-20 15:22:47,Cash,2026-02-19 11:22:47
PAY234009,T134009,0,0.0,No Fine,,,,2025-11-18 11:40:14
PAY234010,T134010,0,0.0,No Fine,,,,2026-01-12 18:52:48
PAY234011,T134011,85,0.0,Unpaid,,2026-02-24 15:51:17,,2026-01-25 15:53:17
PAY234012,T134012,0,0.0,No Fine,,,,2025-11-14 13:58:55
PAY234013,T134013,0,0.0,No Fine,,,,2025-12-03 00:53:59
PAY234014,T134014,0,0.0,No Fine,,,,2026-01-27 13:21:06
PAY234015,T134015,0,0.0,No Fine,,,,2025-12-31 14:52:59
PAY234016,T134016,0,0.0,No Fine,,,,2025-12-24 05:04:48
PAY234017,T134017,0,0.0,No Fine,,,,2025-11-18 09:43:43
PAY234018,T134018,0,0.0,No Fine,,,,2026-01-29 14:10:44
PAY234019,T134019,0,0.0,No Fine,,,,2025-11-23 06:11:17
PAY234020,T134020,0,0.0,No Fine,,,,2026-01-17 03:19:18
PAY234021,T134021,55,55.0,Paid,2026-01-28 02:22:40,2026-02-20 02:22:40,Online,2026-01-28 02:22:40
PAY234022,T134022,0,0.0,No Fine,,,,2025-12-28 21:34:09
PAY234023,T134023,0,0.0,No Fine,,,,2026-02-12 15:50:55
PAY234024,T134024,0,0.0,No Fine,,,,2025-12-10 02:29:53
PAY234025,T134025,0,0.0,No Fine,,,,2026-01-17 01:31:09
PAY234026,T134026,0,0.0,No Fine,,,,2026-02-24 05:45:02
PAY234027,T134027,0,0.0,No Fine,,,,2026-01-04 04:09:06
PAY234028,T134028,55,55.0,Paid,2026-01-24 05:16:36,2026-02-08 22:16:36,Card,2026-01-24 05:16:36
PAY234029,T134029,0,0.0,No Fine,,,,2026-01-02 07:53:34
PAY234030,T134030,0,0.0,No Fine,,,,2025-11-12 16:46:36
PAY234031,T134031,0,0.0,No Fine,,,,2026-02-28 19:24:46
PAY234032,T134032,0,0.0,No Fine,,,,2026-01-03 12:26:15
PAY234033,T134033,0,0.0,No Fine,,,,2025-12-07 03:43:44
PAY234034,T134034,0,0.0,No Fine,,,,2026-01-02 18:04:12
PAY234035,T134035,70,70.0,Paid,2025-12-04 05:01:03,2025-12-22 02:01:03,Card,2025-12-04 05:01:03
PAY234036,T134036,0,0.0,No Fine,,,,2025-12-05 07:17:04
PAY234037,T134037,0,0.0,No Fine,,,,2025-11-20 16:28:45
PAY234038,T134038,0,0.0,No Fine,,,,2025-12-13 08:44:04
PAY234039,T134039,0,0.0,No Fine,,,,2025-11-01 05:13:37
PAY234040,T134040,0,0.0,No Fine,,,,2025-11-14 17:36:54
PAY234041,T134041,0,0.0,No Fine,,,,2026-02-16 00:57:41
PAY234042,T134042,0,0.0,No Fine,,,,2026-02-22 03:31:47
PAY234043,T134043,0,0.0,No Fine,,,,2026-01-26 07:41:11
PAY234044,T134044,55,55.0,Paid,2026-01-18 00:35:23,2026-01-23 17:35:23,Online,2026-01-18 00:35:23
PAY234045,T134045,0,0.0,No Fine,,,,2025-12-15 17:07:51
PAY234046,T134046,0,0.0,No Fine,,,,2025-12-25 15:34:18
PAY234047,T134047,0,0.0,No Fine,,,,2025-11-23 22:15:42
PAY234048,T134048,0,0.0,No Fine,,,,2025-11-14 16:36:37
PAY234049,T134049,0,0.0,No Fine,,,,2025-12-18 01:33:25
PAY234050,T134050,0,0.0,No Fine,,,,2025-12-06 22:15:41
PAY234051,T134051,0,0.0,No Fine,,,,2026-01-04 12:36:38
PAY234052,T134052,60,60.0,Paid,2025-11-09 10:11:30,2025-12-04 01:11:30,Card,2025-11-09 10:11:30
PAY234053,T134053,0,0.0,No Fine,,,,2025-11-02 01:00:17
PAY234054,T134054,0,0.0,No Fine,,,,2026-02-28 00:32:49
PAY234055,T134055,45,45.0,Paid,2026-01-29 13:28:00,2026-02-12 03:28:00,Card,2026-01-29 13:28:00
PAY234056,T134056,60,60.0,Paid,2026-03-06 19:05:55,2026-03-29 16:05:55,Online,2026-03-06 19:05:55
PAY234057,T134057,0,0.0,No Fine,,,,2025-12-09 07:33:34
PAY234058,T134058,45,45.0,Paid,2025-12-09 09:35:35,2025-12-20 23:35:35,Card,2025-12-09 09:35:35
PAY234059,T134059,0,0.0,No Fine,,,,2026-01-05 11:42:44
PAY234060,T134060,0,0.0,No Fine,,,,2026-02-23 02:14:22
PAY234061,T134061,0,0.0,No Fine,,,,2026-02-01 20:29:44
PAY234062,T134062,0,0.0,No Fine,,,,2025-12-02 21:42:39
PAY234063,T134063,65,65.0,Paid,2025-11-14 05:14:07,2025-12-08 13:14:07,Card,2025-11-14 05:14:07
PAY234064,T134064,0,0.0,No Fine,,,,2026-01-28 14:19:58
PAY234065,T134065,0,0.0,No Fine,,,,2026-02-28 12:02:10
PAY234066,T134066,0,0.0,No Fine,,,,2025-12-24 11:05:21
PAY234067,T134067,0,0.0,No Fine,,,,2025-12-08 15:07:37
PAY234068,T134068,0,0.0,No Fine,,,,2025-11-19 01:16:55
PAY234069,T134069,50,50.0,Paid,2025-12-18 00:36:35,2026-01-13 18:36:35,Card,2025-12-18 00:36:35
PAY234070,T134070,0,0.0,No Fine,,,,2025-12-03 09:13:50
PAY234071,T134071,0,0.0,No Fine,,,,2026-02-03 01:51:50
PAY234072,T134072,0,0.0,No Fine,,,,2025-12-01 02:32:00
PAY234073,T134073,40,40.0,Paid,2026-02-21 10:13:31,2026-03-12 22:13:31,Online,2026-02-21 10:13:31
PAY234074,T134074,0,0.0,No Fine,,,,2026-02-08 05:13:36
PAY234075,T134075,0,0.0,No Fine,,,,2025-11-06 02:57:10
PAY234076,T134076,0,0.0,No Fine,,,,2026-02-02 20:13:14
PAY234077,T134077,0,0.0,No Fine,,,,2026-01-19 17:23:04
PAY234078,T134078,0,0.0,No Fine,,,,2025-12-31 05:08:14
