Transaction_ID,Vehicle_ID,Permit_ID,Parking_Space_ID,Zone_ID,Zone_Name,Zone_Type,Event_Time,System_Time_Stamp,Permit_Start_Time,Permit_End_Time,Permit_Status,Occupancy_Status,Violation_Type,Violation_Status,Fine_Amount,Created_At,Updated_At
T145678,V57884,P11177,S2227,Z005,Riverfront,Mixed Use,2025-12-19 08:20:52,2025-12-19 08:20:57,2025-12-03 06:20:52,2025-12-31 14:20:52,Active,Occupied,,Closed,0,2025-12-19 07:33:52,2025-12-19 08:20:57
T145679,V93485,P20494,S2120,Z001,Downtown Core,Commercial,2025-11-20 12:37:20,2025-11-20 12:40:15,2025-11-05 07:37:20,2025-12-25 10:37:20,Active,Occupied,Expired Meter,Paid,55,2025-11-20 10:56:20,2025-11-20 12:40:15
T145680,V19860,P51843,S8150,Z003,Residential North,Residential,2025-11-14 15:11:10,2025-11-14 15:13:47,2025-10-07 15:11:10,2025-11-12 18:11:10,Expired,Vacant,Expired Meter,Paid,45,2025-11-14 15:03:10,2025-11-14 15:13:47
T145681,V84990,P32333,S4473,Z008,Old Town,Mixed Use,2025-12-05 04:36:18,2025-12-05 04:38:17,2025-11-22 01:36:18,2025-12-20 01:36:18,Active,Occupied,Overtime Parking,Paid,40,2025-12-05 04:19:18,2025-12-05 04:38:17
T145682,V15434,P99472,S1754,Z008,Old Town,Mixed Use,2026-02-26 15:01:23,2026-02-26 15:04:45,2026-02-24 13:01:23,2026-03-31 05:01:23,Active,Occupied,,Closed,0,2026-02-26 14:27:23,2026-02-26 15:04:45
T145683,V93088,P79789,S9784,Z001,Downtown Core,Commercial,2026-01-03 18:54:32,2026-01-03 18:55:19,2025-12-18 03:54:32,2026-01-21 20:54:32,Active,Occupied,,Closed,0,2026-01-03 17:41:32,2026-01-03 18:55:19
T145684,V45915,P11908,S3522,Z002,Campus East,Campus,2025-12-10 11:34:38,2025-12-10 11:34:49,2025-10-10 11:34:38,2025-12-07 13:34:38,Expired,Occupied,,Closed,0,2025-12-10 09:58:38,2025-12-10 11:34:49
T145685,V56116,P16923,S4238,Z002,Campus East,Campus,2026-02-07 03:44:15,2026-02-07 03:47:38,2026-01-12 21:44:15,2026-03-15 20:44:15,Active,Occupied,,Closed,0,2026-02-07 03:31:15,2026-02-07 03:47:38
T145686,V60160,P64638,S5171,Z005,Riverfront,Mixed Use,2026-02-03 09:31:13,2026-02-03 09:33:53,2026-02-01 16:31:13,2026-02-17 01:31:13,Active,Occupied,Restricted Zone,Paid,75,2026-02-03 08:26:13,2026-02-03 09:33:53
T145687,V32481,P44475,S7103,Z003,Residential North,Residential,2025-11-11 21:51:24,2025-11-11 21:53:38,2025-10-28 21:51:24,2025-11-15 14:51:24,Active,Occupied,,Closed,0,2025-11-11 20:47:24,2025-11-11 21:53:38
T145688,V49943,P79103,S2082,Z006,Civic Center,Commercial,2026-02-16 12:13:59,2026-02-16 12:17:20,2026-01-27 02:13:59,2026-03-26 03:13:59,Active,Occupied,Expired Meter,Paid,55,2026-02-16 10:32:59,2026-02-16 12:17:20
T145689,V45476,P63609,S4857,Z007,Student Housing,Campus,2026-01-13 21:12:46,2026-01-13 21:13:52,2025-12-24 12:12:46,2026-02-03 13:12:46,Active,Occupied,,Closed,0,2026-01-13 21:00:46,2026-01-13 21:13:52
T145690,V64666,P26011,S6099,Z007,Student Housing,Campus,2026-02-07 21:27:36,2026-02-07 21:31:10,2026-01-13 00:27:36,2026-03-23 16:27:36,Active,Occupied,,Closed,0,2026-02-07 20:14:36,2026-02-07 21:31:10
T145691,V33969,P92026,S4859,Z003,Residential North,Residential,2026-01-27 01:56:01,2026-01-27 01:58:12,2025-10-29 01:56:01,2026-01-26 11:56:01,Expired,Occupied,,Closed,0,2026-01-27 00:20:01,2026-01-27 01:58:12
T145692,V29726,P51118,S2877,Z008,Old Town,Mixed Use,2025-12-06 22:32:05,2025-12-06 22:34:51,2025-11-07 13:32:05,2025-12-24 14:32:05,Active,Occupied,No Permit,Paid,60,2025-12-06 20:38:05,2025-12-06 22:34:51
T145693,V14672,P68572,S2353,Z006,Civic Center,Commercial,2025-12-09 11:38:02,2025-12-09 11:40:00,2025-12-03 09:38:02,2026-01-11 11:38:02,Active,Occupied,,Closed,0,2025-12-09 11:18:02,2025-12-09 11:40:00
T145694,V22301,P96249,S6753,Z008,Old Town,Mixed Use,2026-01-15 07:57:12,2026-01-15 08:00:15,2025-11-29 07:57:12,2026-01-12 08:57:12,Expired,Occupied,,Closed,0,2026-01-15 06:48:12,2026-01-15 08:00:15
T145695,V61208,P69857,S1009,Z002,Campus East,Campus,2025-12-01 00:10:18,2025-12-01 00:11:55,2025-10-28 00:10:18,2025-11-27 00:10:18,Expired,Vacant,,Closed,0,2025-11-30 23:26:18,2025-12-01 00:11:55
T145696,V54116,P87214,S1438,Z001,Downtown Core,Commercial,2026-01-08 22:54:38,2026-01-08 22:56:15,2026-01-02 04:54:38,2026-01-23 03:54:38,Active,Occupied,Restricted Zone,Paid,85,2026-01-08 21:00:38,2026-01-08 22:56:15
T145697,V65708,P86273,S2698,Z007,Student Housing,Campus,2026-01-17 22:09:26,2026-01-17 22:11:31,2026-01-06 00:09:26,2026-01-21 00:09:26,Active,Occupied,,Closed,0,2026-01-17 20:34:26,2026-01-17 22:11:31
T145698,V63481,P37745,S9269,Z006,Civic Center,Commercial,2026-02-25 15:26:15,2026-02-25 15:29:33,2026-02-15 14:26:15,2026-04-04 05:26:15,Active,Occupied,,Closed,0,2026-02-25 14:33:15,2026-02-25 15:29:33
T145699,V38451,P98635,S2710,Z006,Civic Center,Commercial,2025-11-28 19:30:14,2025-11-28 19:34:02,2025-10-29 02:30:14,2026-01-03 17:30:14,Active,Occupied,,Closed,0,2025-11-28 18:22:14,2025-11-28 19:34:02
T145700,V92859,P34245,S9952,Z005,Riverfront,Mixed Use,2025-11-11 15:04:33,2025-11-11 15:05:42,2025-10-19 15:04:33,2025-11-19 15:04:33,Suspended,Occupied,,Closed,0,2025-11-11 13:31:33,2025-11-11 15:05:42
T145701,V40909,P45136,S1148,Z004,Transit Hub,Commercial,2025-12-23 13:57:20,2025-12-23 13:59:39,2025-12-05 08:57:20,2025-12-29 16:57:20,Active,Occupied,Expired Meter,Paid,55,2025-12-23 13:47:20,2025-12-23 13:59:39
T145702,V88856,P62805,S7115,Z002,Campus East,Campus,2025-11-14 04:47:51,2025-11-14 04:51:26,2025-11-05 20:47:51,2025-11-26 23:47:51,Active,Occupied,,Closed,0,2025-11-14 03:34:51,2025-11-14 04:51:26
T145703,V37805,P91504,S2809,Z006,Civic Center,Commercial,2025-11-25 23:57:46,2025-11-25 23:59:28,2025-09-22 23:57:46,2025-11-24 02:57:46,Expired,Occupied,,Closed,0,2025-11-25 23:31:46,2025-11-25 23:59:28
T145704,V98881,P95482,S1864,Z008,Old Town,Mixed Use,2025-11-07 17:31:37,2025-11-07 17:33:26,2025-10-17 20:31:37,2025-12-22 14:31:37,Active,Occupied,Improper Parking,Issued,55,2025-11-07 17:29:37,2025-11-07 17:33:26
T145705,V56243,P62461,S8963,Z008,Old Town,Mixed Use,2025-12-20 07:26:32,2025-12-20 07:29:43,2025-11-27 17:26:32,2026-01-02 04:26:32,Active,Occupied,,Closed,0,2025-12-20 06:19:32,2025-12-20 07:29:43
T145706,V14780,P44852,S1075,Z002,Campus East,Campus,2025-12-04 00:20:13,2025-12-04 00:20:27,2025-11-14 11:20:13,2025-12-06 16:20:13,Active,Occupied,,Closed,0,2025-12-03 22:36:13,2025-12-04 00:20:27
T145707,V78409,P89310,S3528,Z008,Old Town,Mixed Use,2026-02-04 11:32:25,2026-02-04 11:34:03,2025-12-13 11:32:25,2026-02-03 17:32:25,Expired,Occupied,,Closed,0,2026-02-04 11:29:25,2026-02-04 11:34:03
T145708,V30402,P32336,S5057,Z005,Riverfront,Mixed Use,2026-01-11 20:49:59,2026-01-11 20:50:40,2026-01-08 15:49:59,2026-02-03 14:49:59,Active,Occupied,,Closed,0,2026-01-11 19:56:59,2026-01-11 20:50:40
T145709,V47742,P78586,S8772,Z001,Downtown Core,Commercial,2025-12-17 09:29:07,2025-12-17 09:32:56,2025-11-29 07:29:07,2026-01-16 04:29:07,Active,Occupied,,Closed,0,2025-12-17 08:04:07,2025-12-17 09:32:56
T145710,V34721,P87237,S9651,Z003,Residential North,Residential,2025-11-02 14:56:39,2025-11-02 14:57:41,2025-10-24 05:56:39,2025-11-21 07:56:39,Active,Vacant,,Closed,0,2025-11-02 14:24:39,2025-11-02 14:57:41
T145711,V27232,P66815,S6132,Z002,Campus East,Campus,2026-01-06 17:46:37,2026-01-06 17:49:57,2025-12-27 09:46:37,2026-01-21 11:46:37,Active,Occupied,,Closed,0,2026-01-06 17:37:37,2026-01-06 17:49:57
T145712,V60234,P36365,S5290,Z005,Riverfront,Mixed Use,2025-11-17 11:02:03,2025-11-17 11:04:41,2025-10-23 15:02:03,2025-12-05 18:02:03,Active,Occupied,,Closed,0,2025-11-17 09:48:03,2025-11-17 11:04:41
T145713,V26806,P79224,S5956,Z005,Riverfront,Mixed Use,2025-12-31 15:39:08,2025-12-31 15:39:27,2025-12-04 05:39:08,2026-02-04 15:39:08,Active,Occupied,,Closed,0,2025-12-31 15:17:08,2025-12-31 15:39:27
T145714,V52340,P90992,S4141,Z005,Riverfront,Mixed Use,2026-01-12 21:57:25,2026-01-12 21:59:46,2026-01-08 11:57:25,2026-02-16 01:57:25,Active,Occupied,Expired Meter,Paid,45,2026-01-12 20:28:25,2026-01-12 21:59:46
T145715,V41533,P95211,S9723,Z007,Student Housing,Campus,2025-11-07 09:45:56,2025-11-07 09:46:38,2025-09-18 09:45:56,2025-11-04 15:45:56,Expired,Occupied,,Closed,0,2025-11-07 08:38:56,2025-11-07 09:46:38
T145716,V98289,P83734,S8191,Z008,Old Town,Mixed Use,2025-12-03 15:32:41,2025-12-03 15:33:44,2025-09-25 15:32:41,2025-11-30 00:32:41,Expired,Occupied,,Closed,0,2025-12-03 14:03:41,2025-12-03 15:33:44
T145717,V80577,P85680,S6605,Z007,Student Housing,Campus,2025-11-23 11:59:39,2025-11-23 12:00:22,2025-11-23 00:59:39,2025-12-28 13:59:39,Active,Vacant,,Closed,0,2025-11-23 11:36:39,2025-11-23 12:00:22
T145718,V21972,P63953,S3675,Z007,Student Housing,Campus,2025-11-26 14:57:13,2025-11-26 15:00:44,2025-10-12 14:57:13,2025-11-25 03:57:13,Expired,Occupied,,Closed,0,2025-11-26 13:24:13,2025-11-26 15:00:44
T145719,V46243,P76708,S7964,Z003,Residential North,Residential,2026-01-29 07:42:19,2026-01-29 07:45:10,2025-12-27 07:42:19,2026-01-27 22:42:19,Expired,Occupied,,Closed,0,2026-01-29 06:20:19,2026-01-29 07:45:10
T145720,V11899,P11421,S2556,Z007,Student Housing,Campus,2026-02-03 02:25:36,2026-02-03 02:28:11,2026-01-13 14:25:36,2026-02-17 07:25:36,Active,Occupied,,Closed,0,2026-02-03 01:38:36,2026-02-03 02:28:11
T145721,V40804,P23542,S2791,Z002,Campus East,Campus,2025-11-01 05:23:48,2025-11-01 05:27:41,2025-10-15 21:23:48,2025-11-22 12:23:48,Active,Occupied,,Closed,0,2025-11-01 04:53:48,2025-11-01 05:27:41
T145722,V17032,P34216,S2279,Z006,Civic Center,Commercial,2025-11-08 23:18:37,2025-11-08 23:21:36,2025-10-21 03:18:37,2025-11-20 04:18:37,Active,Occupied,Restricted Zone,Paid,85,2025-11-08 22:52:37,2025-11-08 23:21:36
T145723,V94306,P65224,S1012,Z005,Riverfront,Mixed Use,2026-02-24 15:04:27,2026-02-24 15:05:11,2026-02-02 19:04:27,2026-03-27 17:04:27,Active,Occupied,,Closed,0,2026-02-24 13:53:27,2026-02-24 15:05:11
T145724,V74817,P59438,S4799,Z003,Residential North,Residential,2026-01-22 03:25:12,2026-01-22 03:27:57,2025-12-19 03:25:12,2026-01-21 21:25:12,Expired,Occupied,,Closed,0,2026-01-22 02:55:12,2026-01-22 03:27:57
T145725,V51140,P84729,S9580,Z007,Student Housing,Campus,2026-02-17 08:52:44,2026-02-17 08:54:58,2025-11-22 08:52:44,2026-02-13 13:52:44,Expired,Occupied,Overtime Parking,Issued,40,2026-02-17 08:42:44,2026-02-17 08:54:58
T145726,V51073,P90340,S1325,Z001,Downtown Core,Commercial,2025-12-30 13:50:30,2025-12-30 13:51:30,2025-12-18 11:50:30,2026-02-04 18:50:30,Active,Occupied,,Closed,0,2025-12-30 13:13:30,2025-12-30 13:51:30
T145727,V88027,P35251,S1795,Z004,Transit Hub,Commercial,2026-01-31 07:14:41,2026-01-31 07:15:22,2026-01-10 05:14:41,2026-03-06 11:14:41,Active,Occupied,,Closed,0,2026-01-31 06:24:41,2026-01-31 07:15:22
T145728,V79081,P17099,S3515,Z002,Campus East,Campus,2026-02-02 19:27:52,2026-02-02 19:30:20,2026-01-14 19:27:52,2026-02-17 10:27:52,Active,Occupied,,Closed,0,2026-02-02 18:43:52,2026-02-02 19:30:20
T145729,V47200,P14447,S2599,Z003,Residential North,Residential,2025-11-18 11:41:28,2025-11-18 11:43:01,2025-10-29 15:41:28,2025-12-09 04:41:28,Active,Occupied,,Closed,0,2025-11-18 09:46:28,2025-11-18 11:43:01
T145730,V18591,P51972,S8960,Z004,Transit Hub,Commercial,2025-11-12 17:36:15,2025-11-12 17:37:28,2025-10-17 16:36:15,2025-12-05 00:36:15,Active,Occupied,,Closed,0,2025-11-12 16:57:15,2025-11-12 17:37:28
T145731,V98154,P50804,S9026,Z004,Transit Hub,Commercial,2026-01-20 23:52:30,2026-01-20 23:54:03,2025-10-24 23:52:30,2026-01-20 15:52:30,Expired,Occupied,,Closed,0,2026-01-20 22:13:30,2026-01-20 23:54:03
T145732,V45868,P68466,S6159,Z007,Student Housing,Campus,2025-11-05 03:53:26,2025-11-05 03:57:10,2025-10-09 16:53:26,2025-12-16 14:53:26,Active,Occupied,,Closed,0,2025-11-05 03:50:26,2025-11-05 03:57:10
T145733,V30922,P62799,S9551,Z003,Residential North,Residential,2026-01-16 06:27:27,2026-01-16 06:29:54,2026-01-08 03:27:27,2026-01-22 22:27:27,Active,Occupied,,Closed,0,2026-01-16 06:23:27,2026-01-16 06:29:54
T145734,V18033,P46653,S4042,Z008,Old Town,Mixed Use,2025-12-20 00:58:02,2025-12-20 00:59:17,2025-10-25 00:58:02,2025-12-18 20:58:02,Expired,Vacant,Overtime Parking,Paid,40,2025-12-20 00:21:02,2025-12-20 00:59:17
T145735,V28499,P32121,S5063,Z006,Civic Center,Commercial,2025-12-25 11:43:14,2025-12-25 11:46:21,2025-12-01 07:43:14,2026-01-27 16:43:14,Active,Occupied,No Permit,Paid,70,2025-12-25 11:00:14,2025-12-25 11:46:21
T145736,V47104,P47728,S1826,Z006,Civic Center,Commercial,2025-11-25 03:49:30,2025-11-25 03:52:55,2025-10-31 16:49:30,2025-12-05 21:49:30,Active,Vacant,,Closed,0,2025-11-25 03:02:30,2025-11-25 03:52:55
T145737,V79365,P91016,S5087,Z003,Residential North,Residential,2025-12-01 16:01:15,2025-12-01 16:03:14,2025-10-21 16:01:15,2025-11-30 07:01:15,Expired,Occupied,No Permit,Paid,60,2025-12-01 14:10:15,2025-12-01 16:03:14
T145738,V48997,P45651,S1651,Z003,Residential North,Residential,2026-01-13 03:45:51,2026-01-13 03:49:33,2025-10-30 03:45:51,2026-01-12 05:45:51,Expired,Occupied,,Closed,0,2026-01-13 02:20:51,2026-01-13 03:49:33
T145739,V34854,P50231,S2880,Z005,Riverfront,Mixed Use,2026-02-04 03:36:06,2026-02-04 03:36:56,2026-01-26 09:36:06,2026-02-24 14:36:06,Active,Occupied,,Closed,0,2026-02-04 01:49:06,2026-02-04 03:36:56
T145740,V55419,P28603,S9552,Z001,Downtown Core,Commercial,2025-12-25 15:35:10,2025-12-25 15:35:17,2025-12-07 19:35:10,2026-01-28 20:35:10,Active,Vacant,,Closed,0,2025-12-25 15:24:10,2025-12-25 15:35:17
T145741,V16457,P83711,S3420,Z006,Civic Center,Commercial,2025-11-14 23:20:45,2025-11-14 23:24:10,2025-10-22 05:20:45,2025-12-26 18:20:45,Active,Occupied,,Closed,0,2025-11-14 21:36:45,2025-11-14 23:24:10
T145742,V73944,P33372,S6627,Z005,Riverfront,Mixed Use,2025-11-12 20:30:23,2025-11-12 20:30:59,2025-10-10 20:30:23,2025-11-12 11:30:23,Expired,Occupied,Restricted Zone,Paid,75,2025-11-12 18:36:23,2025-11-12 20:30:59
T145743,V46702,P80795,S3940,Z008,Old Town,Mixed Use,2025-11-15 05:32:18,2025-11-15 05:32:34,2025-09-23 05:32:18,2025-11-13 18:32:18,Expired,Vacant,,Closed,0,2025-11-15 03:52:18,2025-11-15 05:32:34
T145744,V58375,P21845,S7177,Z004,Transit Hub,Commercial,2025-12-07 17:15:56,2025-12-07 17:18:42,2025-12-01 04:15:56,2026-01-03 19:15:56,Active,Occupied,,Closed,0,2025-12-07 16:18:56,2025-12-07 17:18:42
T145745,V11898,P77436,S5250,Z004,Transit Hub,Commercial,2025-12-02 05:34:11,2025-12-02 05:37:20,2025-11-15 04:34:11,2025-12-05 07:34:11,Active,Occupied,Improper Parking,Appealed,65,2025-12-02 04:36:11,2025-12-02 05:37:20
T145746,V88675,P35128,S5700,Z004,Transit Hub,Commercial,2025-12-08 15:54:43,2025-12-08 15:56:06,2025-11-22 16:54:43,2025-12-09 17:54:43,Active,Occupied,,Closed,0,2025-12-08 14:15:43,2025-12-08 15:56:06
T145747,V37834,P30261,S7830,Z003,Residential North,Residential,2026-02-10 17:27:16,2026-02-10 17:29:24,2026-01-12 02:27:16,2026-02-12 23:27:16,Active,Occupied,,Closed,0,2026-02-10 16:44:16,2026-02-10 17:29:24
T145748,V42342,P54208,S5356,Z008,Old Town,Mixed Use,2026-01-25 14:36:22,2026-01-25 14:38:46,2026-01-16 12:36:22,2026-02-24 10:36:22,Active,Occupied,,Closed,0,2026-01-25 13:13:22,2026-01-25 14:38:46
T145749,V34129,P57645,S2825,Z002,Campus East,Campus,2026-02-27 21:48:17,2026-02-27 21:52:05,2026-02-05 07:48:17,2026-04-10 15:48:17,Active,Occupied,,Closed,0,2026-02-27 21:45:17,2026-02-27 21:52:05
T145750,V77566,P20796,S9251,Z005,Riverfront,Mixed Use,2025-11-02 12:04:11,2025-11-02 12:04:24,2025-10-19 02:04:11,2025-12-10 12:04:11,Active,Occupied,,Closed,0,2025-11-02 10:41:11,2025-11-02 12:04:24
T145751,V17092,P30744,S6872,Z002,Campus East,Campus,2025-12-08 15:31:56,2025-12-08 15:35:45,2025-11-28 21:31:56,2026-01-16 17:31:56,Active,Occupied,,Closed,0,2025-12-08 14:35:56,2025-12-08 15:35:45
T145752,V86579,P59214,S8370,Z007,Student Housing,Campus,2025-12-19 18:16:30,2025-12-19 18:18:46,2025-10-13 18:16:30,2025-12-18 12:16:30,Expired,Vacant,Expired Meter,Paid,45,2025-12-19 16:52:30,2025-12-19 18:18:46
T145753,V93840,P61810,S9060,Z001,Downtown Core,Commercial,2025-12-21 09:42:27,2025-12-21 09:45:47,2025-10-01 09:42:27,2025-12-18 16:42:27,Expired,Occupied,,Closed,0,2025-12-21 09:30:27,2025-12-21 09:45:47
T145754,V84056,P87862,S4658,Z001,Downtown Core,Commercial,2025-12-09 18:19:19,2025-12-09 18:22:30,2025-09-27 18:19:19,2025-12-06 21:19:19,Expired,Occupied,Overtime Parking,Paid,50,2025-12-09 16:54:19,2025-12-09 18:22:30
T145755,V89705,P18597,S3970,Z005,Riverfront,Mixed Use,2026-02-13 06:54:09,2026-02-13 06:55:49,2026-01-01 06:54:09,2026-02-09 12:54:09,Expired,Occupied,,Closed,0,2026-02-13 05:52:09,2026-02-13 06:55:49
T145756,V71031,P73485,S1445,Z004,Transit Hub,Commercial,2026-02-09 10:39:51,2026-02-09 10:43:22,2026-01-28 13:39:51,2026-03-19 18:39:51,Active,Occupied,,Closed,0,2026-02-09 10:35:51,2026-02-09 10:43:22
T145757,V13203,P94972,S5820,Z007,Student Housing,Campus,2026-01-21 05:22:04,2026-01-21 05:23:59,2025-12-19 05:22:04,2026-01-19 06:22:04,Expired,Occupied,,Closed,0,2026-01-21 04:26:04,2026-01-21 05:23:59
T145758,V28312,P80347,S4745,Z006,Civic Center,Commercial,2025-12-19 14:00:20,2025-12-19 14:01:30,2025-12-10 00:00:20,2026-01-24 11:00:20,Active,Occupied,,Closed,0,2025-12-19 13:46:20,2025-12-19 14:01:30
T145759,V44733,P33851,S2954,Z008,Old Town,Mixed Use,2026-01-07 11:46:39,2026-01-07 11:47:51,2025-10-30 11:46:39,2026-01-04 11:46:39,Expired,Vacant,,Closed,0,2026-01-07 11:40:39,2026-01-07 11:47:51
T145760,V45367,P67533,S5107,Z001,Downtown Core,Commercial,2026-01-29 17:40:39,2026-01-29 17:40:51,2026-01-25 23:40:39,2026-03-12 18:40:39,Active,Occupied,,Closed,0,2026-01-29 16:33:39,2026-01-29 17:40:51
T145761,V10512,P30607,S8969,Z002,Campus East,Campus,2026-02-11 14:44:43,2026-02-11 14:48:07,2026-01-13 17:44:43,2026-03-17 00:44:43,Active,Occupied,,Closed,0,2026-02-11 14:38:43,2026-02-11 14:48:07
T145762,V49620,P89383,S1959,Z002,Campus East,Campus,2025-11-11 19:47:12,2025-11-11 19:48:37,2025-10-17 10:47:12,2025-12-08 02:47:12,Active,Occupied,,Closed,0,2025-11-11 18:03:12,2025-11-11 19:48:37
T145763,V36504,P70106,S5976,Z006,Civic Center,Commercial,2025-11-23 09:50:32,2025-11-23 09:53:01,2025-11-03 19:50:32,2025-12-07 09:50:32,Active,Occupied,,Closed,0,2025-11-23 08:27:32,2025-11-23 09:53:01
T145764,V21277,P34279,S3359,Z003,Residential North,Residential,2025-11-15 07:26:12,2025-11-15 07:27:00,2025-10-25 04:26:12,2025-12-07 06:26:12,Active,Occupied,Overtime Parking,Paid,40,2025-11-15 06:41:12,2025-11-15 07:27:00
T145765,V13152,P24738,S3379,Z004,Transit Hub,Commercial,2025-11-23 11:19:20,2025-11-23 11:20:10,2025-10-31 01:19:20,2025-12-27 15:19:20,Active,Occupied,,Closed,0,2025-11-23 10:40:20,2025-11-23 11:20:10
T145766,V91229,P41344,S6567,Z003,Residential North,Residential,2025-12-21 11:09:05,2025-12-21 11:09:47,2025-10-23 11:09:05,2025-12-17 20:09:05,Expired,Occupied,,Closed,0,2025-12-21 09:36:05,2025-12-21 11:09:47
T145767,V11576,P66852,S8216,Z005,Riverfront,Mixed Use,2025-12-04 21:35:12,2025-12-04 21:39:01,2025-11-14 21:35:12,2025-12-13 17:35:12,Active,Occupied,,Closed,0,2025-12-04 20:40:12,2025-12-04 21:39:01
T145768,V71349,P90703,S9737,Z001,Downtown Core,Commercial,2026-01-04 09:15:25,2026-01-04 09:16:20,2025-12-21 11:15:25,2026-01-08 07:15:25,Active,Occupied,,Closed,0,2026-01-04 07:40:25,2026-01-04 09:16:20
T145769,V73467,P12910,S9926,Z006,Civic Center,Commercial,2026-02-18 13:29:59,2026-02-18 13:30:47,2025-11-24 13:29:59,2026-02-16 23:29:59,Expired,Occupied,,Closed,0,2026-02-18 11:37:59,2026-02-18 13:30:47
T145770,V22608,P82992,S2129,Z006,Civic Center,Commercial,2025-12-10 10:23:39,2025-12-10 10:25:53,2025-12-04 11:23:39,2025-12-26 13:23:39,Active,Occupied,,Closed,0,2025-12-10 09:16:39,2025-12-10 10:25:53
T145771,V97723,P61648,S7139,Z006,Civic Center,Commercial,2026-01-13 22:44:25,2026-01-13 22:46:43,2025-12-24 20:44:25,2026-01-28 05:44:25,Active,Occupied,Overtime Parking,Paid,50,2026-01-13 22:30:25,2026-01-13 22:46:43
T145772,V83041,P66106,S1762,Z003,Residential North,Residential,2026-02-28 13:02:18,2026-02-28 13:05:03,2026-01-21 13:02:18,2026-02-26 07:02:18,Expired,Occupied,,Closed,0,2026-02-28 12:21:18,2026-02-28 13:05:03
T145773,V32792,P12530,S3741,Z008,Old Town,Mixed Use,2026-02-09 05:11:59,2026-02-09 05:15:32,2026-02-03 23:11:59,2026-02-23 04:11:59,Active,Occupied,,Closed,0,2026-02-09 04:06:59,2026-02-09 05:15:32
T145774,V40881,P32070,S2955,Z003,Residential North,Residential,2025-11-11 13:05:16,2025-11-11 13:08:04,2025-10-15 17:05:16,2025-12-11 10:05:16,Active,Vacant,Expired Meter,Paid,45,2025-11-11 12:57:16,2025-11-11 13:08:04
T145775,V98824,P26925,S3665,Z005,Riverfront,Mixed Use,2026-02-05 11:41:19,2026-02-05 11:42:44,2026-02-05 10:41:19,2026-03-22 09:41:19,Active,Occupied,,Closed,0,2026-02-05 10:15:19,2026-02-05 11:42:44
T145776,V53063,P86825,S2671,Z002,Campus East,Campus,2025-11-30 21:25:56,2025-11-30 21:29:28,2025-11-21 11:25:56,2025-12-24 11:25:56,Active,Occupied,,Closed,0,2025-11-30 20:40:56,2025-11-30 21:29:28
T145777,V41657,P62732,S7798,Z002,Campus East,Campus,2026-02-25 15:45:48,2026-02-25 15:48:29,2026-02-02 04:45:48,2026-04-04 14:45:48,Active,Occupied,,Closed,0,2026-02-25 15:07:48,2026-02-25 15:48:29
T145778,V26936,P39996,S3141,Z007,Student Housing,Campus,2026-02-02 03:59:48,2026-02-02 04:03:12,2026-01-04 11:59:48,2026-02-03 20:59:48,Active,Occupied,,Closed,0,2026-02-02 02:53:48,2026-02-02 04:03:12
T145779,V74089,P19712,S1103,Z005,Riverfront,Mixed Use,2026-02-15 23:05:02,2026-02-15 23:06:15,2026-02-02 14:05:02,2026-03-18 03:05:02,Active,Vacant,,Closed,0,2026-02-15 22:35:02,2026-02-15 23:06:15
T145780,V72221,P63795,S2383,Z008,Old Town,Mixed Use,2026-01-20 08:14:47,2026-01-20 08:16:56,2026-01-18 23:14:47,2026-02-25 04:14:47,Active,Occupied,,Closed,0,2026-01-20 07:28:47,2026-01-20 08:16:56
T145781,V92522,P56615,S7903,Z006,Civic Center,Commercial,2025-12-06 14:47:58,2025-12-06 14:50:56,2025-11-27 22:47:58,2025-12-11 13:47:58,Active,Occupied,Improper Parking,Paid,65,2025-12-06 13:52:58,2025-12-06 14:50:56
T145782,V94288,P16290,S7296,Z002,Campus East,Campus,2025-11-01 18:00:50,2025-11-01 18:02:00,2025-09-06 18:00:50,2025-10-29 16:00:50,Expired,Occupied,,Closed,0,2025-11-01 17:26:50,2025-11-01 18:02:00
T145783,V38916,P25359,S8392,Z005,Riverfront,Mixed Use,2026-01-15 04:31:50,2026-01-15 04:35:09,2026-01-03 00:31:50,2026-01-23 17:31:50,Active,Occupied,,Closed,0,2026-01-15 03:29:50,2026-01-15 04:35:09
T145784,V74162,P33676,S6431,Z002,Campus East,Campus,2026-01-18 05:33:50,2026-01-18 05:37:42,2026-01-17 15:33:50,2026-03-01 18:33:50,Active,Occupied,,Closed,0,2026-01-18 04:12:50,2026-01-18 05:37:42
T145785,V67169,P46052,S4622,Z008,Old Town,Mixed Use,2026-01-15 02:30:06,2026-01-15 02:30:17,2026-01-05 13:30:06,2026-02-28 06:30:06,Active,Vacant,Overtime Parking,Issued,40,2026-01-15 02:26:06,2026-01-15 02:30:17
T145786,V56477,P17812,S5302,Z007,Student Housing,Campus,2026-01-30 14:49:37,2026-01-30 14:50:15,2026-01-28 10:49:37,2026-02-01 03:49:37,Active,Occupied,,Closed,0,2026-01-30 14:41:37,2026-01-30 14:50:15
T145787,V54977,P48776,S5116,Z005,Riverfront,Mixed Use,2025-12-06 19:52:39,2025-12-06 19:52:56,2025-11-11 08:52:39,2025-12-07 19:52:39,Active,Occupied,,Closed,0,2025-12-06 19:35:39,2025-12-06 19:52:56
