Audit_ID,Transaction_ID,Appeal_ID,Appeal_Status,Appeal_Date,Appeal_Reason,Data_Source_System,Data_Sync_Status,Sync_Time,Sensor_ID,Sensor_Occupancy_Status,Record_Status,Created_At
AUD343500,T143500,,None,,,Enforcement App,True,2026-02-11 09:38:39,SEN886,Occupied,Matched,2026-02-11 09:40:21
AUD343501,T143501,,None,,,Permit Portal,True,2025-12-21 11:22:03,SEN256,Occupied,Matched,2025-12-21 11:24:47
AUD343502,T143502,,None,,,Permit Portal,True,2026-01-17 21:20:24,SEN942,Occupied,Matched,2026-01-17 21:23:10
AUD343503,T143503,,None,,,Sensor Network,True,2025-12-11 19:51:09,SEN792,Occupied,Matched,2025-12-11 19:54:54
AUD343504,T143504,,None,,,Permit Portal,True,2026-01-06 23:19:40,SEN537,Occupied,Matched,2026-01-06 23:20:55
AUD343505,T143505,,None,,,Enforcement App,True,2025-12-23 10:21:48,SEN101,Occupied,Matched,2025-12-23 10:26:00
AUD343506,T143506,,None,,,Sensor Network,True,2026-01-11 12:40:22,SEN403,Occupied,Matched,2026-01-11 12:40:51
AUD343507,T143507,,None,,,Enforcement App,True,2025-11-27 04:15:25,SEN455,Vacant,Matched,2025-11-27 04:18:15
AUD343508,T143508,,None,,,Payment Gateway,True,2025-12-18 14:12:33,SEN918,Occupied,Matched,2025-12-18 14:13:49
AUD343509,T143509,,None,,,Sensor Network,True,2026-02-06 07:47:18,SEN161,Occupied,Matched,2026-02-06 07:50:25
AUD343510,T143510,,None,,,Payment Gateway,False,2026-01-08 18:28:04,SEN902,Occupied,Matched,2026-01-08 18:27:13
AUD343511,T143511,,None,,,Payment Gateway,True,2026-01-31 15:12:49,SEN197,Occupied,Matched,2026-01-31 15:16:49
AUD343512,T143512,,None,,,Enforcement App,True,2026-02-23 11:10:45,SEN302,Occupied,Matched,2026-02-23 11:11:28
AUD343513,T143513,,None,,,Enforcement App,True,2025-11-13 21:50:56,SEN484,Occupied,Matched,2025-11-13 21:53:35
AUD343514,T143514,,None,,,Permit Portal,True,2026-02-12 11:30:38,SEN634,Occupied,Matched,2026-02-12 11:35:22
AUD343515,T143515,,None,,,Permit Portal,True,2026-01-13 06:44:09,SEN600,Occupied,Matched,2026-01-13 06:48:17
AUD343516,T143516,,None,,,Enforcement App,True,2026-02-12 04:50:48,SEN704,Occupied,Matched,2026-02-12 04:52:12
AUD343517,T143517,,None,,,Sensor Network,True,2025-12-10 21:38:39,SEN743,Vacant,Matched,2025-12-10 21:42:25
AUD343518,T143518,A443518,Rejected,2026-01-22 04:09:13,Sensor Error,Enforcement App,True,2026-01-17 04:09:58,SEN866,Occupied,Matched,2026-01-17 04:14:13
AUD343519,T143519,,None,,,Sensor Network,True,2025-12-06 21:25:43,SEN903,Occupied,Matched,2025-12-06 21:28:59
AUD343520,T143520,,None,,,Payment Gateway,True,2026-02-15 01:16:49,SEN526,Occupied,Matched,2026-02-15 01:21:18
AUD343521,T143521,,None,,,Sensor Network,True,2025-11-28 11:13:49,SEN414,Occupied,Pending,2025-11-28 11:15:03
AUD343522,T143522,,None,,,Enforcement App,False,2025-11-08 04:37:17,SEN617,Occupied,Pending,2025-11-08 04:28:56
AUD343523,T143523,,None,,,Permit Portal,True,2026-01-21 15:04:25,SEN985,Occupied,Matched,2026-01-21 15:07:16
AUD343524,T143524,,None,,,Sensor Network,True,2025-11-16 19:00:26,SEN406,Occupied,Matched,2025-11-16 19:03:03
AUD343525,T143525,,None,,,Payment Gateway,True,2026-01-28 12:33:27,SEN520,Occupied,Matched,2026-01-28 12:37:54
AUD343526,T143526,,None,,,Enforcement App,True,2025-12-01 08:16:53,SEN586,Occupied,Matched,2025-12-01 08:16:56
AUD343527,T143527,,None,,,Sensor Network,False,2025-11-11 03:39:21,SEN934,Occupied,Matched,2025-11-11 03:34:12
AUD343528,T143528,,None,,,Permit Portal,True,2026-01-26 13:09:53,SEN472,Vacant,Review Needed,2026-01-26 13:11:25
AUD343529,T143529,,None,,,Payment Gateway,True,2025-11-30 20:40:21,SEN215,Occupied,Pending,2025-11-30 20:43:29
AUD343530,T143530,,None,,,Permit Portal,True,2025-11-11 06:32:22,SEN477,Occupied,Matched,2025-11-11 06:32:29
AUD343531,T143531,,None,,,Enforcement App,True,2025-12-14 13:25:30,SEN172,Occupied,Matched,2025-12-14 13:27:25
AUD343532,T143532,,None,,,Payment Gateway,True,2026-01-07 14:53:10,SEN952,Occupied,Matched,2026-01-07 14:55:10
AUD343533,T143533,,None,,,Permit Portal,True,2026-01-31 01:11:23,SEN678,Occupied,Matched,2026-01-31 01:15:53
AUD343534,T143534,,None,,,Sensor Network,True,2025-11-10 02:39:36,SEN774,Occupied,Pending,2025-11-10 02:40:56
AUD343535,T143535,,None,,,Enforcement App,True,2025-12-26 10:33:03,SEN441,Occupied,Matched,2025-12-26 10:34:06
AUD343536,T143536,,None,,,Enforcement App,True,2026-01-14 04:06:44,SEN925,Occupied,Matched,2026-01-14 04:11:32
AUD343537,T143537,,None,,,Enforcement App,True,2025-12-15 06:14:23,SEN171,Vacant,Matched,2025-12-15 06:17:10
AUD343538,T143538,,None,,,Sensor Network,True,2025-12-21 00:52:32,SEN730,Occupied,Pending,2025-12-21 00:56:33
AUD343539,T143539,,None,,,Payment Gateway,True,2025-12-22 14:14:49,SEN745,Occupied,Pending,2025-12-22 14:14:52
AUD343540,T143540,,None,,,Payment Gateway,True,2025-11-21 00:37:53,SEN511,Occupied,Matched,2025-11-21 00:39:38
AUD343541,T143541,,None,,,Enforcement App,True,2025-12-10 21:12:36,SEN806,Occupied,Matched,2025-12-10 21:14:19
AUD343542,T143542,,None,,,Sensor Network,False,2025-12-13 01:23:21,SEN159,Occupied,Matched,2025-12-13 01:00:46
AUD343543,T143543,,None,,,Enforcement App,True,2026-01-31 11:20:48,SEN801,Occupied,Pending,2026-01-31 11:24:27
AUD343544,T143544,,None,,,Enforcement App,True,2025-12-26 23:19:01,SEN135,Occupied,Matched,2025-12-26 23:21:21
AUD343545,T143545,,None,,,Enforcement App,True,2025-11-24 13:07:08,SEN518,Occupied,Matched,2025-11-24 13:07:34
AUD343546,T143546,,None,,,Enforcement App,True,2025-12-12 10:11:15,SEN889,Occupied,Matched,2025-12-12 10:11:57
AUD343547,T143547,,None,,,Enforcement App,True,2025-11-05 16:42:11,SEN717,Vacant,Duplicate,2025-11-05 16:43:52
AUD343548,T143548,,None,,,Enforcement App,True,2026-01-17 22:40:52,SEN761,Occupied,Matched,2026-01-17 22:44:22
AUD343549,T143549,,None,,,Payment Gateway,True,2025-12-21 20:32:08,SEN684,Occupied,Matched,2025-12-21 20:33:42
AUD343550,T143550,,None,,,Payment Gateway,True,2025-12-31 23:53:49,SEN319,Occupied,Matched,2025-12-31 23:56:23
AUD343551,T143551,,None,,,Permit Portal,True,2026-01-14 16:10:48,SEN309,Occupied,Matched,2026-01-14 16:13:18
AUD343552,T143552,,None,,,Enforcement App,True,2026-01-01 09:51:35,SEN166,Occupied,Matched,2026-01-01 09:51:56
AUD343553,T143553,,None,,,Enforcement App,True,2025-12-21 13:19:47,SEN743,Occupied,Matched,2025-12-21 13:24:26
AUD343554,T143554,,None,,,Sensor Network,True,2026-02-18 16:44:06,SEN938,Occupied,Matched,2026-02-18 16:44:27
AUD343555,T143555,,None,,,Permit Portal,True,2025-12-10 15:24:29,SEN232,Occupied,Matched,2025-12-10 15:25:56
AUD343556,T143556,,None,,,Sensor Network,True,2025-12-23 22:49:26,SEN539,Occupied,Matched,2025-12-23 22:51:32
AUD343557,T143557,,None,,,Permit Portal,True,2025-12-28 03:56:46,SEN679,Occupied,Matched,2025-12-28 03:59:21
AUD343558,T143558,,None,,,Payment Gateway,True,2025-11-17 19:26:22,SEN532,Occupied,Review Needed,2025-11-17 19:27:35
AUD343559,T143559,,None,,,Enforcement App,True,2026-01-31 12:13:49,SEN999,Vacant,Matched,2026-01-31 12:15:43
AUD343560,T143560,,None,,,Enforcement App,True,2025-12-10 22:48:46,SEN313,Occupied,Matched,2025-12-10 22:52:35
AUD343561,T143561,,None,,,Payment Gateway,True,2025-11-14 15:53:18,SEN177,Occupied,Matched,2025-11-14 15:54:55
AUD343562,T143562,,None,,,Enforcement App,True,2026-01-08 20:13:45,SEN588,Occupied,Matched,2026-01-08 20:14:24
AUD343563,T143563,,None,,,Enforcement App,True,2026-01-21 18:00:48,SEN971,Occupied,Matched,2026-01-21 18:03:53
AUD343564,T143564,,None,,,Sensor Network,False,2025-11-19 07:43:08,SEN944,Occupied,Matched,2025-11-19 07:29:20
AUD343565,T143565,,None,,,Sensor Network,False,2025-11-19 14:05:49,SEN454,Occupied,Matched,2025-11-19 14:04:40
AUD343566,T143566,,None,,,Permit Portal,True,2025-11-28 04:57:21,SEN204,Occupied,Matched,2025-11-28 04:59:29
AUD343567,T143567,,None,,,Enforcement App,True,2025-11-30 18:23:47,SEN679,Occupied,Matched,2025-11-30 18:25:59
AUD343568,T143568,,None,,,Sensor Network,True,2025-12-16 14:21:35,SEN586,Occupied,Matched,2025-12-16 14:22:57
AUD343569,T143569,,None,,,Enforcement App,True,2026-01-06 05:42:43,SEN439,Vacant,Review Needed,2026-01-06 05:44:33
AUD343570,T143570,,None,,,Enforcement App,True,2025-11-30 04:51:00,SEN836,Occupied,Duplicate,2025-11-30 04:53:46
AUD343571,T143571,,None,,,Sensor Network,True,2025-11-13 21:12:49,SEN165,Occupied,Matched,2025-11-13 21:12:51
AUD343572,T143572,,None,,,Permit Portal,True,2025-11-28 00:38:08,SEN736,Occupied,Pending,2025-11-28 00:42:01
AUD343573,T143573,,None,,,Enforcement App,True,2025-12-07 07:26:38,SEN110,Occupied,Matched,2025-12-07 07:31:22
AUD343574,T143574,,None,,,Enforcement App,True,2025-11-04 04:13:37,SEN756,Occupied,Matched,2025-11-04 04:17:05
AUD343575,T143575,A443575,Rejected,2026-01-05 11:35:23,Duplicate Citation,Enforcement App,True,2025-12-26 11:37:38,SEN104,Occupied,Matched,2025-12-26 11:40:23
AUD343576,T143576,,None,,,Enforcement App,True,2026-02-07 17:17:10,SEN972,Occupied,Duplicate,2026-02-07 17:20:29
AUD343577,T143577,,None,,,Enforcement App,False,2026-01-20 01:07:30,SEN953,Occupied,Review Needed,2026-01-20 00:54:13
AUD343578,T143578,,None,,,Sensor Network,True,2025-11-05 00:34:07,SEN451,Occupied,Matched,2025-11-05 00:37:11
AUD343579,T143579,,None,,,Payment Gateway,False,2025-12-26 07:54:58,SEN389,Occupied,Matched,2025-12-26 07:35:38
AUD343580,T143580,,None,,,Sensor Network,True,2025-11-27 15:24:42,SEN259,Occupied,Matched,2025-11-27 15:25:09
AUD343581,T143581,,None,,,Permit Portal,True,2025-12-25 05:47:02,SEN791,Occupied,Matched,2025-12-25 05:47:28
AUD343582,T143582,,None,,,Sensor Network,True,2026-02-19 12:55:26,SEN554,Occupied,Matched,2026-02-19 12:57:58
AUD343583,T143583,,None,,,Enforcement App,True,2025-11-28 09:43:01,SEN936,Occupied,Matched,2025-11-28 09:43:04
AUD343584,T143584,,None,,,Permit Portal,True,2025-12-02 15:24:25,SEN787,Occupied,Matched,2025-12-02 15:28:44
AUD343585,T143585,,None,,,Enforcement App,True,2025-12-21 01:38:28,SEN704,Vacant,Matched,2025-12-21 01:41:46
AUD343586,T143586,,None,,,Sensor Network,True,2026-01-08 05:06:36,SEN535,Occupied,Review Needed,2026-01-08 05:07:12
AUD343587,T143587,,None,,,Enforcement App,True,2025-12-28 04:27:22,SEN954,Occupied,Matched,2025-12-28 04:27:45
AUD343588,T143588,,None,,,Permit Portal,True,2026-02-03 13:55:52,SEN277,Occupied,Matched,2026-02-03 13:58:59
AUD343589,T143589,,None,,,Enforcement App,True,2026-01-30 18:15:57,SEN335,Occupied,Matched,2026-01-30 18:18:00
AUD343590,T143590,,None,,,Permit Portal,True,2025-11-17 05:30:15,SEN963,Occupied,Matched,2025-11-17 05:32:48
AUD343591,T143591,,None,,,Enforcement App,True,2026-01-26 00:32:03,SEN362,Occupied,Pending,2026-01-26 00:34:13
AUD343592,T143592,,None,,,Payment Gateway,True,2025-12-27 12:39:54,SEN530,Occupied,Matched,2025-12-27 12:42:36
AUD343593,T143593,,None,,,Sensor Network,True,2026-02-15 14:08:43,SEN253,Occupied,Matched,2026-02-15 14:13:11
AUD343594,T143594,,None,,,Permit Portal,True,2025-12-22 12:49:54,SEN574,Occupied,Matched,2025-12-22 12:50:25
AUD343595,T143595,,None,,,Permit Portal,True,2025-11-13 09:15:13,SEN131,Occupied,Matched,2025-11-13 09:17:27
AUD343596,T143596,,None,,,Permit Portal,True,2025-12-02 20:47:30,SEN669,Occupied,Pending,2025-12-02 20:48:50
AUD343597,T143597,,None,,,Enforcement App,True,2026-02-04 05:43:26,SEN961,Occupied,Matched,2026-02-04 05:47:25
AUD343598,T143598,,None,,,Payment Gateway,True,2025-12-30 18:52:40,SEN129,Occupied,Matched,2025-12-30 18:52:52
AUD343599,T143599,,None,,,Permit Portal,True,2025-12-07 13:04:53,SEN827,Occupied,Matched,2025-12-07 13:07:20
AUD343600,T143600,A443600,Approved,2025-12-20 00:50:20,Wrong Zone,Permit Portal,True,2025-12-09 00:50:37,SEN718,Occupied,Matched,2025-12-09 00:55:20
AUD343601,T143601,,None,,,Sensor Network,True,2026-02-15 12:14:32,SEN193,Occupied,Matched,2026-02-15 12:17:00
AUD343602,T143602,,None,,,Sensor Network,True,2025-12-06 08:24:06,SEN667,Occupied,Review Needed,2025-12-06 08:25:45
AUD343603,T143603,,None,,,Sensor Network,True,2025-12-14 16:03:57,SEN172,Occupied,Matched,2025-12-14 16:04:23
AUD343604,T143604,,None,,,Permit Portal,True,2025-12-24 16:20:47,SEN242,Occupied,Matched,2025-12-24 16:22:43
AUD343605,T143605,,None,,,Enforcement App,True,2026-02-23 14:43:08,SEN168,Occupied,Matched,2026-02-23 14:45:22
AUD343606,T143606,,None,,,Payment Gateway,True,2026-02-12 19:05:54,SEN745,Occupied,Matched,2026-02-12 19:08:14
AUD343607,T143607,,None,,,Sensor Network,True,2026-02-08 05:37:23,SEN984,Occupied,Pending,2026-02-08 05:41:06
AUD343608,T143608,,None,,,Enforcement App,True,2026-01-14 03:47:04,SEN221,Occupied,Matched,2026-01-14 03:50:36
AUD343609,T143609,,None,,,Enforcement App,True,2025-11-20 23:28:27,SEN497,Occupied,Review Needed,2025-11-20 23:31:12
AUD343610,T143610,,None,,,Enforcement App,True,2026-02-04 02:21:40,SEN748,Occupied,Matched,2026-02-04 02:22:47
AUD343611,T143611,,None,,,Permit Portal,True,2025-12-26 11:24:09,SEN850,Occupied,Matched,2025-12-26 11:27:12
AUD343612,T143612,,None,,,Sensor Network,True,2026-02-28 21:00:49,SEN365,Vacant,Matched,2026-02-28 21:03:20
AUD343613,T143613,,None,,,Sensor Network,True,2025-11-29 08:46:17,SEN232,Occupied,Matched,2025-11-29 08:46:58
AUD343614,T143614,,None,,,Permit Portal,True,2025-11-26 14:51:38,SEN663,Occupied,Matched,2025-11-26 14:56:04
AUD343615,T143615,,None,,,Permit Portal,True,2026-01-24 15:55:12,SEN710,Occupied,Matched,2026-01-24 15:55:25
AUD343616,T143616,,None,,,Sensor Network,True,2026-02-11 17:04:51,SEN122,Occupied,Matched,2026-02-11 17:09:00
AUD343617,T143617,,None,,,Enforcement App,True,2025-12-21 10:54:39,SEN361,Occupied,Matched,2025-12-21 10:56:29
AUD343618,T143618,,None,,,Sensor Network,True,2026-01-09 18:59:35,SEN850,Vacant,Matched,2026-01-09 19:03:30
AUD343619,T143619,,None,,,Enforcement App,True,2026-02-01 09:15:05,SEN183,Occupied,Matched,2026-02-01 09:16:28
AUD343620,T143620,,None,,,Sensor Network,False,2025-12-02 14:02:25,SEN250,Occupied,Matched,2025-12-02 13:53:20
AUD343621,T143621,,None,,,Payment Gateway,True,2026-02-27 02:36:43,SEN505,Occupied,Matched,2026-02-27 02:39:32
AUD343622,T143622,,None,,,Permit Portal,True,2026-02-23 14:46:03,SEN966,Occupied,Matched,2026-02-23 14:47:31
AUD343623,T143623,,None,,,Enforcement App,True,2026-01-29 23:56:18,SEN754,Occupied,Matched,2026-01-29 23:56:49
AUD343624,T143624,,None,,,Payment Gateway,True,2026-02-02 03:19:46,SEN589,Occupied,Pending,2026-02-02 03:23:59
AUD343625,T143625,,None,,,Permit Portal,True,2025-11-24 00:23:21,SEN316,Occupied,Matched,2025-11-24 00:28:02
AUD343626,T143626,,None,,,Permit Portal,True,2025-11-11 22:01:11,SEN413,Occupied,Matched,2025-11-11 22:01:32
AUD343627,T143627,,None,,,Enforcement App,True,2026-01-08 21:00:06,SEN268,Occupied,Matched,2026-01-08 21:03:37
AUD343628,T143628,,None,,,Permit Portal,True,2025-12-22 19:42:00,SEN664,Occupied,Matched,2025-12-22 19:45:28
AUD343629,T143629,,None,,,Sensor Network,True,2025-11-05 16:25:58,SEN665,Occupied,Matched,2025-11-05 16:29:04
AUD343630,T143630,,None,,,Sensor Network,True,2025-11-02 01:53:50,SEN333,Occupied,Matched,2025-11-02 01:54:22
AUD343631,T143631,,None,,,Enforcement App,True,2025-12-21 15:57:24,SEN522,Occupied,Matched,2025-12-21 15:58:34
AUD343632,T143632,,None,,,Sensor Network,True,2026-01-10 20:11:27,SEN903,Occupied,Matched,2026-01-10 20:12:34
AUD343633,T143633,,None,,,Sensor Network,True,2026-01-13 14:57:08,SEN827,Vacant,Matched,2026-01-13 15:00:17
AUD343634,T143634,,None,,,Enforcement App,True,2026-02-28 16:33:54,SEN258,Occupied,Matched,2026-02-28 16:36:03
AUD343635,T143635,,None,,,Enforcement App,False,2025-11-27 20:34:33,SEN325,Occupied,Matched,2025-11-27 20:17:30
AUD343636,T143636,,None,,,Enforcement App,True,2026-02-13 00:06:50,SEN588,Occupied,Matched,2026-02-13 00:11:32
AUD343637,T143637,,None,,,Payment Gateway,True,2025-11-22 19:44:28,SEN505,Occupied,Matched,2025-11-22 19:46:25
AUD343638,T143638,,None,,,Enforcement App,True,2026-01-22 17:39:11,SEN111,Vacant,Review Needed,2026-01-22 17:40:04
AUD343639,T143639,,None,,,Enforcement App,True,2026-01-27 03:39:58,SEN162,Occupied,Matched,2026-01-27 03:43:18
AUD343640,T143640,,None,,,Sensor Network,False,2026-02-21 00:23:09,SEN808,Occupied,Matched,2026-02-21 00:18:55
AUD343641,T143641,,None,,,Sensor Network,True,2026-02-14 00:04:51,SEN318,Vacant,Matched,2026-02-14 00:05:09
AUD343642,T143642,,None,,,Sensor Network,True,2025-12-22 15:41:23,SEN524,Occupied,Matched,2025-12-22 15:44:51
AUD343643,T143643,,None,,,Sensor Network,True,2026-01-14 20:50:10,SEN510,Occupied,Matched,2026-01-14 20:50:59
AUD343644,T143644,,None,,,Payment Gateway,True,2025-12-16 14:24:31,SEN602,Occupied,Matched,2025-12-16 14:28:26
AUD343645,T143645,,None,,,Permit Portal,True,2026-01-22 15:15:36,SEN721,Occupied,Matched,2026-01-22 15:16:16
AUD343646,T143646,,None,,,Permit Portal,True,2026-01-14 00:39:39,SEN228,Vacant,Matched,2026-01-14 00:39:44
AUD343647,T143647,,None,,,Permit Portal,True,2026-01-07 09:07:45,SEN774,Vacant,Matched,2026-01-07 09:11:01
AUD343648,T143648,,None,,,Payment Gateway,True,2025-11-26 09:45:01,SEN990,Occupied,Matched,2025-11-26 09:47:52
AUD343649,T143649,,None,,,Sensor Network,True,2025-11-25 18:46:08,SEN926,Occupied,Matched,2025-11-25 18:48:40
AUD343650,T143650,,None,,,Payment Gateway,True,2026-01-10 03:37:01,SEN959,Occupied,Matched,2026-01-10 03:37:59
AUD343651,T143651,,None,,,Permit Portal,True,2026-01-04 02:42:13,SEN307,Occupied,Matched,2026-01-04 02:43:44
AUD343652,T143652,,None,,,Enforcement App,True,2025-11-24 10:20:50,SEN663,Occupied,Pending,2025-11-24 10:24:10
AUD343653,T143653,,None,,,Enforcement App,True,2025-12-09 23:28:31,SEN656,Occupied,Matched,2025-12-09 23:32:28
AUD343654,T143654,,None,,,Enforcement App,True,2025-11-23 13:50:15,SEN877,Occupied,Matched,2025-11-23 13:51:48
AUD343655,T143655,,None,,,Sensor Network,True,2025-12-09 17:05:17,SEN589,Occupied,Matched,2025-12-09 17:05:28
AUD343656,T143656,,None,,,Enforcement App,True,2025-12-17 19:09:14,SEN951,Occupied,Matched,2025-12-17 19:10:22
AUD343657,T143657,,None,,,Payment Gateway,True,2025-11-25 13:58:51,SEN200,Occupied,Matched,2025-11-25 13:58:53
AUD343658,T143658,,None,,,Payment Gateway,False,2025-12-03 08:00:51,SEN425,Occupied,Matched,2025-12-03 07:53:10
AUD343659,T143659,,None,,,Enforcement App,True,2026-01-14 12:41:17,SEN981,Vacant,Matched,2026-01-14 12:42:56
AUD343660,T143660,,None,,,Enforcement App,True,2025-11-07 06:48:00,SEN429,Occupied,Matched,2025-11-07 06:51:41
AUD343661,T143661,,None,,,Permit Portal,True,2025-12-28 11:21:49,SEN922,Occupied,Matched,2025-12-28 11:22:17
AUD343662,T143662,,None,,,Payment Gateway,True,2025-12-08 22:20:25,SEN871,Occupied,Matched,2025-12-08 22:21:39
AUD343663,T143663,,None,,,Enforcement App,True,2025-11-30 15:43:10,SEN801,Occupied,Review Needed,2025-11-30 15:43:43
AUD343664,T143664,,None,,,Permit Portal,True,2025-12-30 07:04:05,SEN204,Occupied,Matched,2025-12-30 07:04:07
AUD343665,T143665,,None,,,Permit Portal,True,2026-02-06 05:17:50,SEN804,Occupied,Matched,2026-02-06 05:20:44
AUD343666,T143666,,None,,,Enforcement App,True,2025-12-24 10:33:33,SEN709,Occupied,Matched,2025-12-24 10:36:06
AUD343667,T143667,,None,,,Enforcement App,True,2026-02-10 18:13:57,SEN520,Vacant,Matched,2026-02-10 18:16:15
AUD343668,T143668,,None,,,Enforcement App,False,2025-12-08 11:31:55,SEN433,Occupied,Matched,2025-12-08 11:24:16
AUD343669,T143669,,None,,,Enforcement App,True,2026-01-14 16:56:39,SEN669,Occupied,Matched,2026-01-14 16:59:00
AUD343670,T143670,,None,,,Payment Gateway,True,2025-12-10 08:53:23,SEN196,Occupied,Matched,2025-12-10 08:57:54
AUD343671,T143671,,None,,,Enforcement App,True,2025-12-11 05:03:31,SEN666,Occupied,Matched,2025-12-11 05:07:40
AUD343672,T143672,,None,,,Payment Gateway,False,2026-01-01 04:26:50,SEN208,Vacant,Matched,2026-01-01 04:07:18
AUD343673,T143673,,None,,,Enforcement App,True,2026-02-19 00:42:58,SEN293,Occupied,Matched,2026-02-19 00:44:36
AUD343674,T143674,,None,,,Payment Gateway,True,2026-01-25 19:10:56,SEN143,Occupied,Matched,2026-01-25 19:12:44
AUD343675,T143675,,None,,,Enforcement App,True,2025-11-11 12:17:42,SEN104,Occupied,Matched,2025-11-11 12:20:54
AUD343676,T143676,,None,,,Permit Portal,True,2026-02-22 09:36:02,SEN727,Occupied,Review Needed,2026-02-22 09:39:19
AUD343677,T143677,,None,,,Sensor Network,True,2026-02-03 22:05:16,SEN977,Occupied,Matched,2026-02-03 22:07:57
AUD343678,T143678,,None,,,Enforcement App,True,2025-11-21 18:45:17,SEN505,Occupied,Matched,2025-11-21 18:49:11
AUD343679,T143679,,None,,,Sensor Network,False,2026-01-14 08:04:04,SEN497,Occupied,Matched,2026-01-14 07:55:31
AUD343680,T143680,,None,,,Permit Portal,False,2026-02-21 00:38:51,SEN137,Occupied,Matched,2026-02-21 00:29:03
AUD343681,T143681,,None,,,Permit Portal,True,2026-02-17 06:22:45,SEN318,Occupied,Matched,2026-02-17 06:27:35
AUD343682,T143682,,None,,,Enforcement App,True,2025-11-28 20:12:52,SEN845,Occupied,Matched,2025-11-28 20:14:32
AUD343683,T143683,,None,,,Permit Portal,True,2026-01-02 19:05:10,SEN975,Occupied,Matched,2026-01-02 19:05:19
AUD343684,T143684,,None,,,Enforcement App,True,2025-11-05 06:58:41,SEN691,Occupied,Review Needed,2025-11-05 07:01:04
AUD343685,T143685,,None,,,Sensor Network,True,2026-01-29 02:17:52,SEN250,Occupied,Matched,2026-01-29 02:21:25
AUD343686,T143686,,None,,,Enforcement App,True,2025-12-09 22:20:29,SEN154,Occupied,Matched,2025-12-09 22:25:01
AUD343687,T143687,,None,,,Payment Gateway,True,2025-12-09 05:54:48,SEN675,Occupied,Matched,2025-12-09 05:55:59
AUD343688,T143688,,None,,,Sensor Network,True,2026-01-26 04:16:39,SEN723,Occupied,Matched,2026-01-26 04:18:16
AUD343689,T143689,,None,,,Enforcement App,True,2026-01-18 04:28:16,SEN802,Vacant,Matched,2026-01-18 04:30:07
AUD343690,T143690,,None,,,Enforcement App,True,2025-11-17 23:39:42,SEN662,Occupied,Duplicate,2025-11-17 23:43:57
AUD343691,T143691,,None,,,Payment Gateway,True,2025-12-16 15:57:12,SEN125,Occupied,Matched,2025-12-16 16:00:53
AUD343692,T143692,,None,,,Permit Portal,True,2026-02-06 07:10:06,SEN657,Occupied,Matched,2026-02-06 07:14:50
AUD343693,T143693,,None,,,Enforcement App,True,2026-02-02 02:49:58,SEN728,Occupied,Matched,2026-02-02 02:50:20
AUD343694,T143694,,None,,,Payment Gateway,True,2025-12-28 07:02:35,SEN851,Occupied,Matched,2025-12-28 07:06:44
AUD343695,T143695,,None,,,Sensor Network,True,2026-01-13 05:59:14,SEN159,Occupied,Matched,2026-01-13 06:00:40
AUD343696,T143696,,None,,,Payment Gateway,True,2026-01-08 00:04:53,SEN418,Vacant,Matched,2026-01-08 00:06:44
AUD343697,T143697,,None,,,Permit Portal,False,2026-02-27 17:11:25,SEN953,Occupied,Matched,2026-02-27 16:56:15
AUD343698,T143698,,None,,,Permit Portal,True,2025-12-26 22:55:18,SEN511,Occupied,Matched,2025-12-26 22:58:17
AUD343699,T143699,,None,,,Enforcement App,True,2025-12-29 02:11:58,SEN141,Occupied,Matched,2025-12-29 02:14:36
AUD343700,T143700,,None,,,Sensor Network,True,2026-01-10 09:26:41,SEN871,Occupied,Matched,2026-01-10 09:31:19
AUD343701,T143701,,None,,,Permit Portal,False,2026-01-22 21:40:38,SEN175,Occupied,Matched,2026-01-22 21:37:52
AUD343702,T143702,,None,,,Permit Portal,True,2026-02-06 03:55:30,SEN411,Occupied,Matched,2026-02-06 03:59:34
AUD343703,T143703,,None,,,Enforcement App,True,2025-11-18 23:29:01,SEN113,Occupied,Matched,2025-11-18 23:29:47
AUD343704,T143704,,None,,,Payment Gateway,True,2026-01-18 22:09:25,SEN851,Occupied,Matched,2026-01-18 22:11:20
AUD343705,T143705,,None,,,Permit Portal,True,2025-12-26 08:32:11,SEN726,Occupied,Matched,2025-12-26 08:35:05
AUD343706,T143706,,None,,,Permit Portal,True,2025-12-06 08:19:40,SEN563,Vacant,Matched,2025-12-06 08:24:08
AUD343707,T143707,A443707,Pending,2025-11-22 02:54:22,Valid Permit,Enforcement App,True,2025-11-06 02:54:57,SEN318,Occupied,Matched,2025-11-06 02:59:22
AUD343708,T143708,,None,,,Sensor Network,True,2026-01-20 06:45:45,SEN478,Occupied,Matched,2026-01-20 06:48:30
AUD343709,T143709,,None,,,Enforcement App,True,2025-12-23 15:27:27,SEN229,Occupied,Matched,2025-12-23 15:29:13
AUD343710,T143710,,None,,,Sensor Network,True,2026-01-05 06:43:47,SEN214,Occupied,Matched,2026-01-05 06:48:28
AUD343711,T143711,,None,,,Permit Portal,True,2025-12-05 14:51:31,SEN959,Occupied,Matched,2025-12-05 14:52:22
AUD343712,T143712,,None,,,Enforcement App,True,2025-12-03 04:13:27,SEN542,Occupied,Matched,2025-12-03 04:16:39
AUD343713,T143713,,None,,,Sensor Network,True,2026-02-20 18:06:53,SEN223,Occupied,Pending,2026-02-20 18:10:04
